app.msg	1	PLC%d:	249	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 7
app.msg	1	PLC%d:	250	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 8
app.msg	1	PLC%d:	251	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 9
app.msg	1	PLC%d:	252	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 10
app.msg	1	PLC%d:	253	ESPERA TERMINE DESPLAZAMIENTO PLANOS-VENTOSAS
app.msg	1	PLC%d:	254	SALIDA PALETA DE DESCARGA
app.msg	1	PLC%d:	255	DESCARGA DEL TABLERO
app.msg	1	PLC%d:	256	NO ACEITE HERRAMIENTA EN BOMBA
app.msg	1	PLC%d:	257	PRESENCIA VACIO AREA B
app.msg	1	PLC%d:	258	PRESENCIA VACIO AREA C
app.msg	1	PLC%d:	259	PRESENCIA VACIO AREA D
app.msg	1	PLC%d:	260	HOLD DESPLAZAMIENTO PLANOS
app.msg	1	PLC%d:	261	APRETAR F2- CONTROL MOVÍL (PEDIDO DE RESET)
app.msg	1	PLC%d:	262	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 11
app.msg	1	PLC%d:	263	REEMPLAZAR/RODAR VENTOSA EN EL PLANO 12
app.msg	1	PLC%d:	264	RESET EN COURS
app.msg	1	PLC%d:	265	ELIMINAR/INSERTAR VENTOSA EN AREA AB COMO INDICACIÓN GRÁFICA
app.msg	1	PLC%d:	266	ELIMINAR/INSERTAR VENTOSA EN AREA CD COMO INDICACIÓN GRÁFICA
app.msg	1	PLC%d:	267	
app.msg	1	PLC%d:	268	ESPERA RESPUESTA DE START OK A LA CARGA
app.msg	1	PLC%d:	269	SETUP PLANOS Y VENTOSAS EN CURSO AREA A
app.msg	1	PLC%d:	270	SETUP PLANOS Y VENTOSAS EN CURSO AREA B
app.msg	1	PLC%d:	271	SETUP PLANOS Y VENTOSAS EN CURSO AREA C
app.msg	1	PLC%d:	272	SETUP PLANOS Y VENTOSAS EN CURSO AREA D
